source_row	uniprot_A	uniprot_B	label	a_sequence	b_sequence	a_length	b_length	a_within_max_length	b_within_max_length	decision	reason
2377	Q8LFJ6	Q9SDS7	negative	False	True		375	False	True	removed	sequence_missing_A
2378	Q8LFT2	Q9M2D2	negative	False	True		410	False	True	removed	sequence_missing_A
2379	Q8LFV3	Q9SD45	negative	False	True		323	False	True	removed	sequence_missing_A
2380	Q8LFV3	Q9ZWC8	negative	False	True		1166	False	False	removed	sequence_missing_A
2381	Q8LGC6	Q9FG94	negative	False	True		331	False	True	removed	sequence_missing_A
2382	Q8LGI3	Q9LJ44	negative	False	True		364	False	True	removed	sequence_missing_A
2383	Q8LJT8	Q9SIF2	negative	False	True		780	False	True	removed	sequence_missing_A
2384	Q8LPF0	Q9MAM1-4	negative	False	False			False	False	removed	sequence_missing_A_and_B
2385	Q8LPH6	Q9C6C8	negative	False	True		254	False	True	removed	sequence_missing_A
2386	Q8LPH6	Q9CAD1	negative	False	True		534	False	True	removed	sequence_missing_A
2387	Q8LPJ4	Q94BN0	negative	False	True		364	False	True	removed	sequence_missing_A
2388	Q8LPL5	Q94BY2	negative	False	True		146	False	True	removed	sequence_missing_A
2389	Q8LPS5	Q9LJD8	negative	False	True		1368	False	False	removed	sequence_missing_A
2390	Q8LSZ4	Q9LEV3	negative	False	True		206	False	True	removed	sequence_missing_A
2391	Q8RVL2	Q9FVI6	negative	False	True		686	False	True	removed	sequence_missing_A
2392	Q8RWA2	Q9FPJ4	negative	False	True		202	False	True	removed	sequence_missing_A
2393	Q8RWF0	Q9CAT5	negative	False	True		314	False	True	removed	sequence_missing_A
2394	Q8RWK8	Q9FWW2	negative	False	True		483	False	True	removed	sequence_missing_A
2395	Q8RWL4	Q9C5C8	negative	False	True		202	False	True	removed	sequence_missing_A
2396	Q8RWQ1	Q9FF99	negative	False	True		467	False	True	removed	sequence_missing_A
2397	Q8RWQ8	Q945P6	negative	False	True		245	False	True	removed	sequence_missing_A
2398	Q8RWV0	Q9LXG8	negative	False	True		548	False	True	removed	sequence_missing_A
2399	Q8RWV3	Q9C6B8	negative	False	True		622	False	True	removed	sequence_missing_A
2400	Q8RWV8	Q9M2H8	negative	False	True		307	False	True	removed	sequence_missing_A
2401	Q8RWV9	Q9C9F0	negative	False	True		374	False	True	removed	sequence_missing_A
2402	Q8RWY7	Q9ZW19	negative	False	True		271	False	True	removed	sequence_missing_A
2403	Q8RWZ1	Q940V1	negative	False	True		447	False	True	removed	sequence_missing_A
2404	Q8RWZ3	Q8RY18	negative	False	False			False	False	removed	sequence_missing_A_and_B
2405	Q8RWZ6	Q9LPZ9	negative	False	True		830	False	True	removed	sequence_missing_A
2406	Q8RXD5	Q9SR34	negative	False	True		172	False	True	removed	sequence_missing_A
2407	Q8RXD7	Q9LMC7	negative	False	True		285	False	True	removed	sequence_missing_A
2408	Q8RXE5	Q9LVW0	negative	False	True		401	False	True	removed	sequence_missing_A
2409	Q8RXG3	Q9LIQ6	negative	False	True		234	False	True	removed	sequence_missing_A
2410	Q8RXL7	Q9SIZ5	negative	False	True		410	False	True	removed	sequence_missing_A
2411	Q8RXM5	Q9FKD7	negative	False	True		286	False	True	removed	sequence_missing_A
2412	Q8RXN6	Q9LTI0	negative	False	True		396	False	True	removed	sequence_missing_A
2413	Q8RXT8	Q9CAF6	negative	False	True		950	False	True	removed	sequence_missing_A
2414	Q8RXY4	Q9C5Q2	negative	False	True		262	False	True	removed	sequence_missing_A
2415	Q8RY17	Q9FFR5	negative	False	True		117	False	True	removed	sequence_missing_A
2416	Q8RY60	Q8VZK4	negative	False	True		185	False	True	removed	sequence_missing_A
2417	Q8RY65	Q9SIV0	negative	False	True		462	False	True	removed	sequence_missing_A
2418	Q8RY74	Q9SCK0	negative	False	True		603	False	True	removed	sequence_missing_A
2419	Q8RY84	Q9C6M0	negative	False	True		483	False	True	removed	sequence_missing_A
2420	Q8RYD3	Q9SIL6	negative	False	True		286	False	True	removed	sequence_missing_A
2421	Q8RYD9	Q9S763	negative	False	True		147	False	True	removed	sequence_missing_A
2422	Q8RYE2	Q9XFR5	negative	False	True		268	False	True	removed	sequence_missing_A
2423	Q8S2T0	Q9LRJ9	negative	False	True		252	False	True	removed	sequence_missing_A
2424	Q8S8A0	Q9ZW22	negative	True	True	156	272	True	True	kept	both_sequences_available_within_max_length
2425	Q8S8A2	Q9SJG9	negative	True	True	401	606	True	True	kept	both_sequences_available_within_max_length
2426	Q8S8E3	Q940Y6	negative	True	True	215	471	True	True	kept	both_sequences_available_within_max_length
2427	Q8S8E3	Q9LTD6	negative	True	True	215	172	True	True	kept	both_sequences_available_within_max_length
2428	Q8S8M9	Q9FE83	negative	True	True	256	527	True	True	kept	both_sequences_available_within_max_length
2429	Q8S8Q2	Q9LHL6	negative	True	True	579	556	True	True	kept	both_sequences_available_within_max_length
2430	Q8S9K9	Q949M4	negative	True	True	310	924	True	True	kept	both_sequences_available_within_max_length
2431	Q8S9L7	Q93V99	negative	True	True	317	743	True	True	kept	both_sequences_available_within_max_length
2432	Q8S9L7	Q9STW3	negative	True	True	317	213	True	True	kept	both_sequences_available_within_max_length
2433	Q8VWK4	Q944K2	negative	True	True	300	437	True	True	kept	both_sequences_available_within_max_length
2434	Q8VXV7	Q9ASS2	negative	True	True	844	601	True	True	kept	both_sequences_available_within_max_length
2435	Q8VXV7	Q9FE67	negative	True	True	844	200	True	True	kept	both_sequences_available_within_max_length
2436	Q8VY07	Q9FF87	negative	True	True	560	457	True	True	kept	both_sequences_available_within_max_length
2437	Q8VY16	Q94AZ4	negative	True	True	819	148	True	True	kept	both_sequences_available_within_max_length
2438	Q8VY16	Q9LUN5	negative	True	True	819	398	True	True	kept	both_sequences_available_within_max_length
2439	Q8VY21	Q9LX13	negative	True	True	406	219	True	True	kept	both_sequences_available_within_max_length
2440	Q8VYI3	Q9SAF1	negative	True	True	309	427	True	True	kept	both_sequences_available_within_max_length
2441	Q8VYU8	Q9FRS9	negative	True	True	396	125	True	True	kept	both_sequences_available_within_max_length
2442	Q8VZ17	Q9LY00	negative	True	True	790	294	True	True	kept	both_sequences_available_within_max_length
2443	Q8VZ22	Q9FF53	negative	True	True	301	291	True	True	kept	both_sequences_available_within_max_length
2444	Q8VZ22	Q9ZT92	negative	True	True	301	569	True	True	kept	both_sequences_available_within_max_length
2445	Q8VZ24	Q9SJZ6	negative	True	True	287	219	True	True	kept	both_sequences_available_within_max_length
2446	Q8VZD5	Q9SCP2	negative	True	True	410	483	True	True	kept	both_sequences_available_within_max_length
2447	Q8VZK0	Q9LEZ3	negative	True	True	267	529	True	True	kept	both_sequences_available_within_max_length
2448	Q8VZT3	Q9SFF4	negative	True	True	462	629	True	True	kept	both_sequences_available_within_max_length
2449	Q8VZU2	Q9SKC9	negative	True	True	304	103	True	True	kept	both_sequences_available_within_max_length
2450	Q8W0Z6	Q9SLB9	negative	True	True	613	450	True	True	kept	both_sequences_available_within_max_length
2451	Q8W115	Q9SBA7	negative	True	True	209	507	True	True	kept	both_sequences_available_within_max_length
2452	Q8W117	Q9SR37	negative	True	True	511	524	True	True	kept	both_sequences_available_within_max_length
2453	Q8W2F2-2	Q9FJ90	negative	False	True		232	False	True	removed	sequence_missing_A
2454	Q8W497	Q9S701	negative	True	True	589	336	True	True	kept	both_sequences_available_within_max_length
2455	Q8W4I7	Q8W575	negative	True	True	528	429	True	True	kept	both_sequences_available_within_max_length
2456	Q8W4S5	Q9C7R6	negative	True	True	614	729	True	True	kept	both_sequences_available_within_max_length
2457	Q93V43	Q9LIC7	negative	True	True	365	188	True	True	kept	both_sequences_available_within_max_length
2458	Q93V56	Q9SRI1	negative	True	True	212	302	True	True	kept	both_sequences_available_within_max_length
2459	Q93VA8	Q9FLF7	negative	True	True	350	445	True	True	kept	both_sequences_available_within_max_length
2460	Q93VP3	Q9FMS4	negative	True	True	159	93	True	True	kept	both_sequences_available_within_max_length
2461	Q93VQ5	Q9FK55	negative	True	True	216	76	True	True	kept	both_sequences_available_within_max_length
2462	Q93W30	Q9SHQ6	negative	True	True	109	476	True	True	kept	both_sequences_available_within_max_length
2463	Q93W30	Q9ZU82	negative	True	True	109	197	True	True	kept	both_sequences_available_within_max_length
2464	Q93W87	Q9LMR2	negative	True	True	202	390	True	True	kept	both_sequences_available_within_max_length
2465	Q93W87	Q9SY29	negative	True	True	202	382	True	True	kept	both_sequences_available_within_max_length
2466	Q93WB5	Q9SJA2	negative	True	True	153	690	True	True	kept	both_sequences_available_within_max_length
2467	Q93WB8	Q9LPT6	negative	True	True	321	208	True	True	kept	both_sequences_available_within_max_length
2468	Q93XW9	Q9M9T4	negative	True	True	306	442	True	True	kept	both_sequences_available_within_max_length
2469	Q93XX5	Q9SYS6	negative	True	True	426	216	True	True	kept	both_sequences_available_within_max_length
2470	Q93XY0	Q9FMT9	negative	True	True	60	70	True	True	kept	both_sequences_available_within_max_length
2471	Q93XY2	Q94CI7	negative	True	True	264	474	True	True	kept	both_sequences_available_within_max_length
2472	Q93XY9	Q9MAU3	negative	True	True	123	549	True	True	kept	both_sequences_available_within_max_length
2473	Q93YN0	Q9LS19	negative	True	True	187	498	True	True	kept	both_sequences_available_within_max_length
2474	Q93YS8	Q9C5C7	negative	True	True	394	481	True	True	kept	both_sequences_available_within_max_length
2475	Q93YS8	Q9M1U3	negative	True	True	394	91	True	True	kept	both_sequences_available_within_max_length
2476	Q93YU2	Q9STJ9	negative	True	True	497	130	True	True	kept	both_sequences_available_within_max_length
2477	Q93Z92	Q9LHI0	negative	True	True	390	133	True	True	kept	both_sequences_available_within_max_length
2478	Q93ZB1-2	Q9ZPX9	negative	False	True		135	False	True	removed	sequence_missing_A
2479	Q93ZH7	Q9C6T7	negative	True	True	461	119	True	True	kept	both_sequences_available_within_max_length
2480	Q93ZJ9	Q93ZQ3	negative	True	True	605	384	True	True	kept	both_sequences_available_within_max_length
2481	Q93ZQ9	Q9FI00	negative	True	True	312	573	True	True	kept	both_sequences_available_within_max_length
2482	Q93ZT2	Q9M020	negative	True	True	154	688	True	True	kept	both_sequences_available_within_max_length
2483	Q93ZV8	Q9SV15-2	negative	True	False	605		True	False	removed	sequence_missing_B
2484	Q93ZX1	Q94AC3	negative	True	True	339	379	True	True	kept	both_sequences_available_within_max_length
2485	Q940C2	Q9MAS5	negative	True	True	360	220	True	True	kept	both_sequences_available_within_max_length
2486	Q940D0	Q9SH71	negative	True	True	690	587	True	True	kept	both_sequences_available_within_max_length
2487	Q940H6	Q9LVA7	negative	True	True	362	229	True	True	kept	both_sequences_available_within_max_length
2488	Q940H8	Q9FH05	negative	True	True	532	473	True	True	kept	both_sequences_available_within_max_length
2489	Q940J1	Q9SZ75	negative	True	True	294	434	True	True	kept	both_sequences_available_within_max_length
2490	Q940J7	Q9FLH5	negative	True	True	140	211	True	True	kept	both_sequences_available_within_max_length
2491	Q940V4	Q9C5Q2	negative	True	True	465	262	True	True	kept	both_sequences_available_within_max_length
2492	Q940X7	Q94BT9	negative	True	True	118	76	True	True	kept	both_sequences_available_within_max_length
2493	Q941C9	Q9LQQ9	negative	True	True	369	363	True	True	kept	both_sequences_available_within_max_length
2494	Q941D1	Q9M1K9	negative	True	True	149	272	True	True	kept	both_sequences_available_within_max_length
2495	Q941L2	Q949U7	negative	True	True	192	234	True	True	kept	both_sequences_available_within_max_length
2496	Q944A6	Q9ZRV4	negative	True	True	487	737	True	True	kept	both_sequences_available_within_max_length
2497	Q945F0	Q9FJ80	negative	True	True	543	291	True	True	kept	both_sequences_available_within_max_length
2498	Q945K9	Q9S814	negative	True	True	247	1294	True	False	removed	sequence_B_exceeds_max_length
2499	Q945M1	Q9M622	negative	True	True	117	310	True	True	kept	both_sequences_available_within_max_length
2500	Q945M9	Q9LHG0	negative	True	True	303	293	True	True	kept	both_sequences_available_within_max_length
2501	Q945M9	Q9XFB0	negative	True	True	303	184	True	True	kept	both_sequences_available_within_max_length
2502	Q945P7	Q9SE83	negative	True	True	294	914	True	True	kept	both_sequences_available_within_max_length
2503	Q945Q1	Q9FG74	negative	True	True	101	498	True	True	kept	both_sequences_available_within_max_length
2504	Q945S8	Q9C9G5	negative	True	True	363	160	True	True	kept	both_sequences_available_within_max_length
2505	Q949V0	Q9S735	negative	True	True	357	532	True	True	kept	both_sequences_available_within_max_length
2506	Q94A20	Q9LFH4	negative	True	True	256	512	True	True	kept	both_sequences_available_within_max_length
2507	Q94AC3	Q9LIJ8	negative	True	True	379	370	True	True	kept	both_sequences_available_within_max_length
2508	Q94AH8	Q9S9K7	negative	True	True	860	142	True	True	kept	both_sequences_available_within_max_length
2509	Q94AI4	Q9LDZ0	negative	True	True	775	682	True	True	kept	both_sequences_available_within_max_length
2510	Q94AJ5	Q9FE06	negative	True	True	444	305	True	True	kept	both_sequences_available_within_max_length
2511	Q94AK6	Q9SPI1	negative	True	True	110	307	True	True	kept	both_sequences_available_within_max_length
2512	Q94AN4	Q9FEG2	negative	True	True	345	291	True	True	kept	both_sequences_available_within_max_length
2513	Q94AU3	Q9LK50	negative	True	True	330	685	True	True	kept	both_sequences_available_within_max_length
2514	Q94AW9	Q9S9P2	negative	True	True	241	286	True	True	kept	both_sequences_available_within_max_length
2515	Q94AZ4	Q9M8M7	negative	True	True	148	457	True	True	kept	both_sequences_available_within_max_length
2516	Q94AZ5	Q9FZ98	negative	True	True	272	102	True	True	kept	both_sequences_available_within_max_length
2517	Q94B55	Q9SA00	negative	True	True	456	310	True	True	kept	both_sequences_available_within_max_length
2518	Q94B65	Q9CB01	negative	True	True	323	202	True	True	kept	both_sequences_available_within_max_length
2519	Q94B75	Q9SRV7	negative	True	True	326	306	True	True	kept	both_sequences_available_within_max_length
2520	Q94BS7	Q9SV74	negative	True	True	447	176	True	True	kept	both_sequences_available_within_max_length
2521	Q94BU8	Q9C5X8	negative	True	True	185	819	True	True	kept	both_sequences_available_within_max_length
2522	Q94BV4	Q9LU46	negative	True	True	528	591	True	True	kept	both_sequences_available_within_max_length
2523	Q94BY8	Q9SFU2	negative	True	True	325	360	True	True	kept	both_sequences_available_within_max_length
2524	Q94C25	Q9M2S6	negative	True	True	452	273	True	True	kept	both_sequences_available_within_max_length
2525	Q94C33	Q9LRX9	negative	True	True	521	186	True	True	kept	both_sequences_available_within_max_length
2526	Q94C65	Q9M310	negative	True	True	221	411	True	True	kept	both_sequences_available_within_max_length
2527	Q94CC9	Q9SRL2	negative	True	True	138	957	True	True	kept	both_sequences_available_within_max_length
2528	Q94CE4	Q9ASR1	negative	True	True	280	843	True	True	kept	both_sequences_available_within_max_length
2529	Q94CH8	Q9SWG3	negative	True	True	375	827	True	True	kept	both_sequences_available_within_max_length
2530	Q94CK1	Q9FG68	negative	True	True	376	329	True	True	kept	both_sequences_available_within_max_length
2531	Q94CK9-3	Q9SUH1	negative	False	True		214	False	True	removed	sequence_missing_A
2532	Q94EI9	Q9LJG8	negative	True	True	340	443	True	True	kept	both_sequences_available_within_max_length
2533	Q94F62	Q9M007	negative	True	True	615	767	True	True	kept	both_sequences_available_within_max_length
2534	Q94FB9	Q9M2U8	negative	True	True	1337	296	False	True	removed	sequence_A_exceeds_max_length
2535	Q94HV7	Q9SRV1	negative	True	True	338	465	True	True	kept	both_sequences_available_within_max_length
2536	Q94JM3	Q9SUL7	negative	True	True	859	426	True	True	kept	both_sequences_available_within_max_length
2537	Q94JV1	Q9FF91	negative	True	True	562	946	True	True	kept	both_sequences_available_within_max_length
2538	Q94K05	Q9FNV8	negative	True	True	549	139	True	True	kept	both_sequences_available_within_max_length
2539	Q94K18	Q9M1L9	negative	True	True	103	372	True	True	kept	both_sequences_available_within_max_length
2540	Q94K72	Q9CB01	negative	True	True	92	202	True	True	kept	both_sequences_available_within_max_length
2541	Q95747	Q9ZV07	negative	True	True	179	289	True	True	kept	both_sequences_available_within_max_length
2542	Q95749	Q9FIG0	negative	True	True	556	96	True	True	kept	both_sequences_available_within_max_length
2543	Q96247	Q9FIU1	negative	True	True	485	472	True	True	kept	both_sequences_available_within_max_length
2544	Q96250	Q9LW57	negative	True	True	325	284	True	True	kept	both_sequences_available_within_max_length
