uniprot_A	uniprot_B	locus_A	locus_B	label	interaction_type	miscore_max	n_evidences	methods
Q9ASY2	Q9SRL2	At5g53310	At3g11010	negative	none	NA	0	NA
Q9ASY3	Q9FMA5	At5g19430	At5g38970	negative	none	NA	0	NA
Q9C4Z6	Q9LYL6	At1g48630	At3g56270	negative	none	NA	0	NA
Q9C4Z7	Q9LNT6	At1g69390	At1g20100	negative	none	NA	0	NA
Q9C519	Q9LXV2	At1g62300	At5g12870	negative	none	NA	0	NA
Q9C519	Q9SRL8	At1g62300	At3g11090	negative	none	NA	0	NA
Q9C557	Q9CAT5	At1g66560	At1g73210	negative	none	NA	0	NA
Q9C562	Q9LV58	At5g58380	At3g24500	negative	none	NA	0	NA
Q9C5H9	Q9FGJ8	At5g17410	At5g47590/MNJ7.18	negative	none	NA	0	NA
Q9C5I3	Q9SLN0	At1g28370	At2g39630	negative	none	NA	0	NA
Q9C5J5	Q9SF34	At1g19010	At3g09690	negative	none	NA	0	NA
Q9C5L8	Q9ZUJ2	At5g13030	At1g60010	negative	none	NA	0	NA
Q9C5Q2	Q9ZVX5	At2g41070	At2g16880	negative	none	NA	0	NA
Q9C5Z2	Q9LSE2	At1g10840	At3g26744	negative	none	NA	0	NA
Q9C6S5	Q9M9F0	At1g31830	At1g78310	negative	none	NA	0	NA
Q9C6Y3	Q9SFV2	At1g44110	At3g07220	negative	none	NA	0	NA
Q9C788	Q9FVR6	At1g69500	At1g32220	negative	none	NA	0	NA
Q9C7I9	Q9SE37	At1g35240	At1g05760	negative	none	NA	0	NA
Q9C7R6	Q9ZU25	At1g29340	At1g51980	negative	none	NA	0	NA
Q9C7S5	Q9SUN5	At1g72300	At4g20440	negative	none	NA	0	NA
Q9C7Y2	Q9FVC8	At1g32580	At2g45440	negative	none	NA	0	NA
Q9C809	Q9FJ49	At1g33430	At5g45870	negative	none	NA	0	NA
Q9C827	Q9LQQ9	At1g52360	At1g07880	negative	none	NA	0	NA
Q9C827	Q9SYK5	At1g52360	At1g05640	negative	none	NA	0	NA
Q9C836	Q9SHI2	At3g66656	At1g17230	negative	none	NA	0	NA
Q9C865	Q9LFP1	At1g31440	At5g11150	negative	none	NA	0	NA
Q9C895	Q9XF89	At1g55250/At1g55255	At4g10340	negative	none	NA	0	NA
Q9C8C4	Q9LND7	At1g43080	At1g06110	negative	none	NA	0	NA
Q9C8D1	Q9LPT6	At1g66160	At1g50670	negative	none	NA	0	NA
Q9C8F7	Q9SD96	At1g36240	At5g07880	negative	none	NA	0	NA
Q9C8M0	Q9SVT8	At1g53650	At4g28700	negative	none	NA	0	NA
Q9C8T1	Q9FZF2	At1g63270	At1g47760	negative	none	NA	0	NA
Q9C8Y3	Q9FK10	At1g66350	At5g53320	negative	none	NA	0	NA
Q9C932	Q9FM97	At1g52890	At5g56350/MCD7.8	negative	none	NA	0	NA
Q9C933	Q9LZD2	At1g52870	At5g03545	negative	none	NA	0	NA
Q9C941	Q9CAI2	At1g52770	At1g72670	negative	none	NA	0	NA
Q9C960	Q9LD45	At1g60920	At5g47120	negative	none	NA	0	NA
Q9C966	Q9M012	At1g80390	At5g01640	negative	none	NA	0	NA
Q9C994	Q9FYD1	At1g71140	At3g43590	negative	none	NA	0	NA
Q9C995	Q9ZU90	At1g71130	At2g01620	negative	none	NA	0	NA
Q9C9A9	Q9FKM7	At1g73870	At5g57420	negative	none	NA	0	NA
Q9C9A9	Q9M3C3	At1g73870	At3g55280	negative	none	NA	0	NA
Q9C9B5	Q9LFQ1	At1g73940	At5g15040	negative	none	NA	0	NA
Q9C9D4	Q9FGN0	At1g72350	At5g51430	negative	none	NA	0	NA
Q9C9H1	Q9M021	At1g68360	At5g01540	negative	none	NA	0	NA
Q9C9H8	Q9S7A9	At1g71410	At1g53160	negative	none	NA	0	NA
Q9C9U4	Q9SAH8	At1g73670	At1g80830	negative	none	NA	0	NA
Q9C9V2	Q9ZQ87	At1g67860	At2g03510	negative	none	NA	0	NA
Q9C9W0	Q9FRS9	At1g67940	At1g08530	negative	none	NA	0	NA
Q9C9X0	Q9FRK9	At1g68060	At1g75180	negative	none	NA	0	NA
Q9C9X0	Q9SQY8	At1g68060	At3g10580	negative	none	NA	0	NA
Q9C9Y8	Q9SKN2	At3g08680	At2g28380	negative	none	NA	0	NA
Q9CA19	Q9ZVA4	At1g77750	At1g78850	negative	none	NA	0	NA
Q9CA67	Q9SIV0	At1g74470	At2g20610	negative	none	NA	0	NA
Q9CAC5	Q9ZRF9	At1g70760	At1g69270	negative	none	NA	0	NA
Q9CAD5	Q9S7Q2	At1g63700	At1g74850	negative	none	NA	0	NA
Q9CAF6	Q9LQR8	At3g10690	At1g75990	negative	none	NA	0	NA
Q9CAJ8	Q9FL33	At1g63840	At5g46280	negative	none	NA	0	NA
Q9FE25	Q9SA19	At1g56650	At1g31240	negative	none	NA	0	NA
Q9FE78	Q9SFE9	At5g05470	At1g21870	negative	none	NA	0	NA
Q9FE83	Q9M0V5	At5g67250	At4g05400	negative	none	NA	0	NA
Q9FF49	Q9MAM1	At5g60710	At1g01140	negative	none	NA	0	NA
Q9FFC0	Q9SR37	At5g22880	At3g09260	negative	none	NA	0	NA
Q9FFD7	Q9LJU6	At5g16480	At3g20510	negative	none	NA	0	NA
Q9FFJ0	Q9STG1	At5g17190	At3g46890	negative	none	NA	0	NA
Q9FFJ2	Q9LIB5	At5g17170	At3g16870	negative	none	NA	0	NA
Q9FFS8	Q9LU08	At5g41520	At5g44580	negative	none	NA	0	NA
Q9FFT6	Q9LQ02	At5g54940	At1g63020	negative	none	NA	0	NA
Q9FFW6	Q9LVM5	At5g38550	At5g58220	negative	none	NA	0	NA
Q9FFW8	Q9LMU0	At5g38530	At1g17890	negative	none	NA	0	NA
Q9FFX4	Q9FII6	At5g14010	At5g61470	negative	none	NA	0	NA
Q9FG00	Q9SQZ0	At5g06170	At3g10600	negative	none	NA	0	NA
Q9FG01	Q9LHG0	At5g06160	At3g12480	negative	none	NA	0	NA
Q9FG38	Q9XF67	At5g06140	At5g04510	negative	none	NA	0	NA
Q9FG68	Q9ZNX9	At5g23000	At5g24120	negative	none	NA	0	NA
Q9FGJ6	Q9LHL8	At5g47610	At3g12030	negative	none	NA	0	NA
Q9FGP3	Q9LV35	At5g50650	At3g18060	negative	none	NA	0	NA
Q9FGR0	Q9LYU5	At5g51660	At5g13310	negative	none	NA	0	NA
Q9FGS5	Q9LTT8	At5g50200	At3g13300	negative	none	NA	0	NA
Q9FGS7	Q9LZ65	At5g50180	At5g04600	negative	none	NA	0	NA
Q9FGU1	Q9LRM4	At5g58030	At3g21890	negative	none	NA	0	NA
Q9FGW5	Q9FYK6	At5g63370	At1g24580	negative	none	NA	0	NA
Q9FGW5	Q9M1E5	At5g63370	At3g45620	negative	none	NA	0	NA
Q9FGY3	Q9M0E0	At5g49620	At4g29430	negative	none	NA	0	NA
Q9FGZ5	Q9LJE5	At5g49490	At3g13460	negative	none	NA	0	NA
Q9FH22	Q9LFT2	At5g49120	At5g15880	negative	none	NA	0	NA
Q9FH75	Q9SJ16	At5g48410	F7D8.15/At2g21830	negative	none	NA	0	NA
Q9FH95	Q9LU01	At5g67180	At5g44650	negative	none	NA	0	NA
Q9FHP0	Q9M376	At5g65910	At3g54300	negative	none	NA	0	NA
Q9FHS0	Q9XF91	At5g43250	At1g44575	negative	none	NA	0	NA
Q9FI47	Q9LSX9	At5g51010	At3g21850	negative	none	NA	0	NA
Q9FI70	Q9SYM2	At5g49000	At1g78600	negative	none	NA	0	NA
Q9FII8	Q9SUR6	At5g61450	At4g23600	negative	none	NA	0	NA
Q9FIR9	Q9FME4	At5g24660	At5g60960	negative	none	NA	0	NA
Q9FIR9	Q9LQ98	At5g24660	At1g69260	negative	none	NA	0	NA
Q9FIW6	Q9S818	At5g39810	At3g51240	negative	none	NA	0	NA
Q9FIX0	Q9LEA3	At5g39750	At3g59730	negative	none	NA	0	NA
Q9FIY6	Q9LSF1	At5g43540	At3g25250	negative	none	NA	0	NA
Q9FJ50	Q9LVI6	At5g45860	At3g17840	negative	none	NA	0	NA
Q9FJE2	Q9M390	At5g59940	At3g54140	negative	none	NA	0	NA
Q9FJH0	Q9SY38	At5g60860	At4g03600	negative	none	NA	0	NA
Q9FJL3	Q9SP32	At5g48570	At1g01040	negative	none	NA	0	NA
Q9FJW0	Q9ZVT7	At5g67630	At1g03360	negative	none	NA	0	NA
Q9FK45	Q9SN80	At5g18260	At3g47580	negative	none	NA	0	NA
Q9FK46	Q9ZV48	At5g18250	At2g18700	negative	none	NA	0	NA
Q9FK72	Q9LID1	At5g45710	At3g13680	negative	none	NA	0	NA
Q9FK91	Q9XI36	At5g22470	At1g15340	negative	none	NA	0	NA
Q9FKH1	Q9SMY8	At5g35770	At4g33210	negative	none	NA	0	NA
Q9FKJ4	Q9LQZ2	At5g60530	At1g75490	negative	none	NA	0	NA
Q9FKK2	Q9M565	At5g60440	At4g20280	negative	none	NA	0	NA
Q9FKP8	Q9SV31	At5g65410	At3g54820	negative	none	NA	0	NA
Q9FKQ7	Q9XIJ1	At5g65300	At1g10586	negative	none	NA	0	NA
Q9FKR9	Q9SD02	At5g40880	At3g51470	negative	none	NA	0	NA
Q9FKT7	Q9M651	At5g56100/MDA7.16	At5g19320	negative	none	NA	0	NA
Q9FKY2	Q9SU25	At5g66000	At4g12610	negative	none	NA	0	NA
Q9FLA1	Q9SI03	At5g44960	At2g04620	negative	none	NA	0	NA
Q9FLD4	Q9SJM1	At5g40020	At2g36840	negative	none	NA	0	NA
Q9FLM0	Q9FM11	At5g41090	At5g62840	negative	none	NA	0	NA
Q9FLN5	Q9SCY2	At5g55290	At5g45680	negative	none	NA	0	NA
Q9FLZ5	Q9ZVI9	At5g39400	At2g38670	negative	none	NA	0	NA
Q9FM16	Q9SZD1	At5g62770	At4g29000	negative	none	NA	0	NA
Q9FM69	Q9LJF5	At5g55690	At3g26932	negative	none	NA	0	NA
Q9FM69	Q9M8J9	At5g55690	At3g06190	negative	none	NA	0	NA
Q9FMB6	Q9S841	At5g38860	At3g50820	negative	none	NA	0	NA
Q9FMC7	Q9SAU2	At5g04830	At5g61410	negative	none	NA	0	NA
Q9FMF7	Q9M1P5	At5g64290	At3g62290	negative	none	NA	0	NA
Q9FMM7	Q9LYC7	At5g42910	At3g62940	negative	none	NA	0	NA
Q9FMN2	Q9LTI0	At5g42870	At5g59500	negative	none	NA	0	NA
Q9FMS4	Q9M0I9	At5g22270	At4g28180	negative	none	NA	0	NA
Q9FMY3	Q9FZK1	At5g23170	At1g27340	negative	none	NA	0	NA
Q9FNQ0	Q9SB61	At5g61150	At4g24660	negative	none	NA	0	NA
Q9FPE8	Q9ZW05	At1g25550	At2g29180	negative	none	NA	0	NA
Q9FPQ8	Q9T072	At1g62990	At4g37850	negative	none	NA	0	NA
Q9FPS7	Q9M8U1	At4g17895	At3g03000	negative	none	NA	0	NA
Q9FRK5	Q9ZQR3	At1g75140	At2g14510	negative	none	NA	0	NA
Q9FRL8	Q9FZ48	At1g75270	At1g16890	negative	none	NA	0	NA
Q9FUP0	Q9XIE3	At2g06050	At1g59860	negative	none	NA	0	NA
Q9FUQ7	Q9SCW1	At1g64480	At3g13750	negative	none	NA	0	NA
Q9FUT3	Q9MAB9	At4g28630	At3g01050	negative	none	NA	0	NA
Q9FUZ2	Q9FXT6	At5g14660	At5g62810	negative	none	NA	0	NA
Q9FV52	Q9M1B4	At1g13270	At3g59530	negative	none	NA	0	NA
Q9FX67	Q9LNR3	At1g13300	At1g17420	negative	none	NA	0	NA
Q9FX99	Q9LXU1	At1g49730	At5g12980	negative	none	NA	0	NA
Q9FXG6	Q9LSK7	At1g19680	At3g18035	negative	none	NA	0	NA
Q9FY82	Q9LQM8	At5g09330	At1g32320	negative	none	NA	0	NA
Q9FYA2	Q9XIN7	At5g13080	At2g27300	negative	none	NA	0	NA
Q9FYR1	Q9S9Z2	At5g35110	At1g34670	negative	none	NA	0	NA
Q9FZ54	Q9S9U3	At1g16950	At5g27060	negative	none	NA	0	NA
Q9FZ54	Q9SIX1	At1g16950	At2g16280	negative	none	NA	0	NA
Q9LD83	Q9S834	At1g12480	At1g02560	negative	none	NA	0	NA
Q9LDC0	Q9SKY2	At3g21640	At2g32180	negative	none	NA	0	NA
Q9LE80	Q9LTC7	At3g15450	At3g23210	negative	none	NA	0	NA
Q9LEA3	Q9SA56	At3g59730	At1g03130	negative	none	NA	0	NA
Q9LEQ3	Q9LK74	At5g14870	At3g16510	negative	none	NA	0	NA
Q9LES0	Q9LR30	At3g56880	At1g23310	negative	none	NA	0	NA
Q9LET0	Q9SA00	At3g56770	At1g34780	negative	none	NA	0	NA
Q9LEX0	Q9M9E8	At3g61060	At1g78280	negative	none	NA	0	NA
Q9LF22	Q9LXM2	At5g15600	At3g44260	negative	none	NA	0	NA
Q9LF53	Q9M0G2	At5g17490	At4g29190	negative	none	NA	0	NA
Q9LF98	Q9LVA9	At3g52930	At5g62270	negative	none	NA	0	NA
Q9LFB5	Q9LPZ9	At5g01210	At1g11350	negative	none	NA	0	NA
Q9LFB6	Q9M0V0	At5g01200	At4g05450	negative	none	NA	0	NA
Q9LFE0	Q9LFU3	At5g16780	At5g15830/F14F8_210	negative	none	NA	0	NA
Q9LFR3	Q9LYD7	At5g14920	At5g11550	negative	none	NA	0	NA
Q9LFS4	Q9LHG8	At5g16000	At3g12400	negative	none	NA	0	NA
Q9LHF5	Q9SFB0	At3g24440	At3g08040	negative	none	NA	0	NA
Q9LHG0	Q9LXM5	At3g12480	At3g44230	negative	none	NA	0	NA
Q9LHG9	Q9ZVH3	At3g12390	At1g26840	negative	none	NA	0	NA
Q9LHJ9	Q9LPD5	At3g12620	At1g44960	negative	none	NA	0	NA
Q9LHP1	Q9ZVY7	At3g13580	At1g05510	negative	none	NA	0	NA
Q9LHQ4	Q9ZR79	At3g20680	At3g59740	negative	none	NA	0	NA
Q9LHQ4	Q9ZVL8	At3g20680	At1g54760	negative	none	NA	0	NA
Q9LHS9	Q9ZQ46	At5g06070	At2g22680	negative	none	NA	0	NA
Q9LIA4	Q9SGA6	At3g29390	At3g02080	negative	none	NA	0	NA
Q9LID6	Q9LK25	At3g13640	At3g27280	negative	none	NA	0	NA
Q9LIH5	Q9LJQ3	At3g18640	At3g18280	negative	none	NA	0	NA
Q9LIP9	Q9MAH3	At3g24090	At1g53280	negative	none	NA	0	NA
Q9LJE2	Q9LYD3	At3g13490	At5g11590	negative	none	NA	0	NA
Q9LJF3	Q9SXS2	At3g13380	At1g23090	negative	none	NA	0	NA
Q9LJF5	Q9STG2	At3g26932	At3g46900	negative	none	NA	0	NA
Q9LJM4	Q9SEE9	At3g19700	At1g16610	negative	none	NA	0	NA
Q9LJP2	Q9SLV1	At3g14220	At1g58330	negative	none	NA	0	NA
Q9LK09	Q9STL2	At3g24350	At3g48320	negative	none	NA	0	NA
Q9LK40	Q9SX27	At3g23780	At1g68640	negative	none	NA	0	NA
Q9LK52	Q9M339	At3g13200	At3g53870	negative	none	NA	0	NA
Q9LKC2	Q9LU44	At5g43870	At5g51300	negative	none	NA	0	NA
Q9LKU3	Q9LV75	At5g28740	At5g65040	negative	none	NA	0	NA
Q9LM59	Q9SZM3	At1g22020	At4g38230	negative	none	NA	0	NA
Q9LM77	Q9LNK0	At1g20770	At1g01210	negative	none	NA	0	NA
Q9LM91	Q9M035	At1g20590	At5g01370	negative	none	NA	0	NA
Q9LML3	Q9LXK1	At1g07210	At3g52630	negative	none	NA	0	NA
Q9LMN8	Q9LXB3	At1g21240	At5g10610	negative	none	NA	0	NA
Q9LN03	Q9SEI4	At1g08050	At5g58290	negative	none	NA	0	NA
Q9LNM6	Q9SRI1	At1g34640	At3g01340	negative	none	NA	0	NA
Q9LPR8	Q9SUR5	At1g50420	At4g23610	negative	none	NA	0	NA
Q9LPZ0	Q9SVN2	At1g11440/T23J18_11	At4g13810	negative	none	NA	0	NA
Q9LQM7	Q9SYG2	At1g32330	At1g54060	negative	none	NA	0	NA
Q9LQR8	Q9SIZ2	At1g75990	At2g40290	negative	none	NA	0	NA
Q9LQZ2	Q9LVR4	At1g75490	At5g66660	negative	none	NA	0	NA
Q9LRA7	Q9LZS7	At1g23870	At5g03610	negative	none	NA	0	NA
Q9LRR4	Q9M2B3	At3g14470	At3g42800	negative	none	NA	0	NA
Q9LRX8	Q9M1V9	At3g24830	At3g63310	negative	none	NA	0	NA
Q9LRZ3	Q9SS37	At3g16810	At3g10260	negative	none	NA	0	NA
Q9LRZ4	Q9SKD9	At3g16800	At2g46400	negative	none	NA	0	NA
Q9LS42	Q9SUY9	At3g18480	At3g52160	negative	none	NA	0	NA
Q9LS61	Q9LZ61	At3g18295	At5g04640	negative	none	NA	0	NA
Q9LSB2	Q9M2Y9	At3g18650	At3g49690	negative	none	NA	0	NA
Q9LSY1	Q9LW64	At3g21830	At3g23325	negative	none	NA	0	NA
Q9LT87	Q9LZM6	At3g19300	At5g02050	negative	none	NA	0	NA
Q9LTX5	Q9SRH7	At5g49950	At3g01300	negative	none	NA	0	NA
Q9LTX9	Q9LVU5	At5g49910	At5g53070	negative	none	NA	0	NA
Q9LU64	Q9STL4	At5g51100	At3g48340	negative	none	NA	0	NA
Q9LU77	Q9LUG9	At5g57090	At3g23590	negative	none	NA	0	NA
Q9LUC4	Q9SVL6	At3g14710	At3g50830	negative	none	NA	0	NA
Q9LUJ5	Q9LYG3	At3g22660	At5g11670	negative	none	NA	0	NA
Q9LUN4	Q9STS6	At3g17630	At3g47870	negative	none	NA	0	NA
Q9LUS8	Q9ZVA4	At3g16560	At1g78850	negative	none	NA	0	NA
Q9LV28	Q9SDQ4	At3g18130	At2g32400	negative	none	NA	0	NA
Q9LVM1	Q9LYG3	At5g58270	At5g11670	negative	none	NA	0	NA
Q9LVM1	Q9T0A7	At5g58270	At4g23920	negative	none	NA	0	NA
Q9LVM5	Q9SLH0	At5g58220	At2g27050	negative	none	NA	0	NA
Q9LVN7	Q9SMX3	At5g63960	At5g15090	negative	none	NA	0	NA
Q9LVN7	Q9SS37	At5g63960	At3g10260	negative	none	NA	0	NA
Q9LVQ7	Q9SG82	At5g66730	At3g10760	negative	none	NA	0	NA
Q9LVQ8	Q9SIA5	At5g66720	At2g04040	negative	none	NA	0	NA
Q9LVV6	Q9ZUW3	At5g52960/MNB8_2	At2g27610	negative	none	NA	0	NA
Q9LXG8	Q9S834	At5g15130	At1g02560	negative	none	NA	0	NA
Q9LYC8	Q9SPK4	At3g62930	At1g08650	negative	none	NA	0	NA
Q9LYE4	Q9ZU93	At5g11460	At2g01650	negative	none	NA	0	NA
Q9LYF8	Q9SZ44	At5g11720	At4g27050	negative	none	NA	0	NA
Q9LYK2	Q9M812	At5g14570	At1g52220	negative	none	NA	0	NA
Q9LYK7	Q9SEI3	At5g14520	At5g43010	negative	none	NA	0	NA
Q9LZB8	Q9M9F0	At5g03910	At1g78310	negative	none	NA	0	NA
Q9LZR5	Q9ZVP0	At5g03740	At1g05060	negative	none	NA	0	NA
Q9M0A4	Q9S7H1	At4g30560	At4g02770	negative	none	NA	0	NA
Q9M0F9	Q9SUB0	At4g29220	At4g21040	negative	none	NA	0	NA
Q9M1X3	Q9SNA3	At3g63160	At3g46340	negative	none	NA	0	NA
Q9M219	Q9SZU7	At3g60400	At4g37470	negative	none	NA	0	NA
Q9M2M5	Q9M329	At3g57220	At3g53980	negative	none	NA	0	NA
Q9M2M5	Q9SSS9	At3g57220	At4g09650	negative	none	NA	0	NA
Q9M2R4	Q9XI84	At3g57830	At1g14030	negative	none	NA	0	NA
Q9M392	Q9SD94	At3g54120	At5g07900	negative	none	NA	0	NA
Q9M5K3	Q9SNB4	At1g48030	At3g46640	negative	none	NA	0	NA
Q9M5K3	Q9SUM2	At1g48030	At4g30220	negative	none	NA	0	NA
Q9M622	Q9SHH8	At5g66160	At1g17190	negative	none	NA	0	NA
Q9M7Q2	Q9SX97	At3g19290	At1g47655	negative	none	NA	0	NA
Q9M7Q4	Q9S745	At1g45249	At3g52430	negative	none	NA	0	NA
Q9M844	Q9M8T0	At3g04430	At3g02880	negative	none	NA	0	NA
Q9M8J9	Q9SR38	At3g06190	At3g09250	negative	none	NA	0	NA
Q9M9T4	Q9ZUB5	At1g14280	At1g23810	negative	none	NA	0	NA
Q9MAH4	Q9SHI3	At1g53270	At1g17240	negative	none	NA	0	NA
Q9MAL9	Q9T041	At1g01160	At4g27060	negative	none	NA	0	NA
Q9S6Z8	Q9SG80	At4g01840	At3g10740	negative	none	NA	0	NA
Q9S745	Q9SHZ6	At3g52430	At2g22090	negative	none	NA	0	NA
Q9S745	Q9SRS5	At3g52430	At3g07410	negative	none	NA	0	NA
Q9S7L5	Q9SWA6	At1g74930	At4g18470	negative	none	NA	0	NA
Q9S836	Q9SXS7	At2g21050	At5g28020	negative	none	NA	0	NA
Q9SAG7	Q9XIP7	At1g80930	At1g64990	negative	none	NA	0	NA
Q9SAH8	Q9SXS2	At1g80830	At1g23090	negative	none	NA	0	NA
Q9SAI2	Q9STR4	At1g80780	At4g26200	negative	none	NA	0	NA
Q9SD33	Q9SRS2	At3g51130	At3g07440	negative	none	NA	0	NA
Q9SF16	Q9STF1	At3g11830	At3g46770	negative	none	NA	0	NA
Q9SF85	Q9XIB5	At3g09820	At1g49480	negative	none	NA	0	NA
Q9SFD8	Q9SMN1	At1g21970	At3g48680	negative	none	NA	0	NA
Q9SG86	Q9SUA6	At3g10800	At4g26560	negative	none	NA	0	NA
Q9SGP6	Q9XED8	At1g28480	At4g23980	negative	none	NA	0	NA
Q9SH71	Q9ZUL5	At1g64210	At2g02090	negative	none	NA	0	NA
Q9SHP0	Q9SK96	At2g17630	At1g22550	negative	none	NA	0	NA
Q9SI61	Q9STL2	At2g16570	At3g48320	negative	none	NA	0	NA
Q9SJJ5	Q9SVD5	At2g27970	At3g52540	negative	none	NA	0	NA
Q9SJJ7	Q9SJW6	At2g27940	At2g31300	negative	none	NA	0	NA
Q9SJL9	Q9SRT3	At2g36870	At3g07330	negative	none	NA	0	NA
Q9SK55	Q9ZSK2	At2g43000	At2g31200	negative	none	NA	0	NA
Q9SK92	Q9ZSM8	At1g22500	At4g02020	negative	none	NA	0	NA
Q9SL90	Q9SNA3	At2g25730	At3g46340	negative	none	NA	0	NA
Q9SLN0	Q9ZPR7	At2g39630	At2g03590	negative	none	NA	0	NA
Q9SN19	Q9ZPV7	At3g49990/F3A4_70	At2g18240	negative	none	NA	0	NA
Q9SR34	Q9SXL4	At3g09290	At2g17820	negative	none	NA	0	NA
Q9SSW1	Q9ZRD6	At5g67450	At5g58060	negative	none	NA	0	NA
Q9STY0	Q9SUC0	At3g47430	At4g20930	negative	none	NA	0	NA
Q9SUQ8	Q9XI98	At4g23690	At1g49300	negative	none	NA	0	NA
Q9SVL6	Q9ZV45	At3g50830	At2g18740	negative	none	NA	0	NA
Q9SVW8	Q9ZV90	At4g35470	At1g78720	negative	none	NA	0	NA
Q9SVX5	Q9ZU51	At3g57600	At2g01150	negative	none	NA	0	NA
Q9SYG2	Q9ZW30	At1g54060	At2g29490	negative	none	NA	0	NA
Q9SYM5	Q9SYQ8	At1g78570	At1g75820	negative	none	NA	0	NA
Q9SZE2	Q9ZVJ4	At4g29140	At2g38730	negative	none	NA	0	NA
Q9XI32	Q9ZQC0	At1g15370/F9L1_32	At4g07950	negative	none	NA	0	NA
Q9ZQ85	Q9ZR14	At2g03500	At4g03170	negative	none	NA	0	NA
